MSC05,train,test,MSC06,MSC07,MSC10
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.85
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.85
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.85
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.85
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.85
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.85
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.95
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.75,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.85
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.95
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.85,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.85
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.95
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.95,0.8,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.85
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.95
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.75,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.85
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.95
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.85,0.9
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.9
1.0,mem,motor,0.9,0.8,0.85
1.0,mem,motor,0.9,0.8,0.95
1.0,mem,motor,0.9,0.8,0.9
