MSC01,train,test,MSC02,MSC03,MSC04
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.8,0.95
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.85
1.0,mem,motor,0.6,0.8,0.85
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.95,0.95
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.85
1.0,mem,motor,0.6,0.95,0.85
1.0,mem,motor,0.6,0.95,0.9
1.0,mem,motor,0.6,0.95,0.95
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.85
1.0,mem,motor,0.65,0.8,0.9
1.0,mem,motor,0.65,0.8,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.85
1.0,mem,motor,0.65,0.95,0.9
1.0,mem,motor,0.65,0.95,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.85
1.0,mem,motor,0.65,0.9,0.9
1.0,mem,motor,0.65,0.9,0.95
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.85
1.0,mem,motor,0.65,0.85,0.9
1.0,mem,motor,0.65,0.85,0.95
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.85
1.0,mem,motor,0.6,0.9,0.9
1.0,mem,motor,0.6,0.9,0.95
1.0,mem,motor,0.6,0.8,0.95
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.85
1.0,mem,motor,0.6,0.8,0.85
1.0,mem,motor,0.6,0.8,0.9
1.0,mem,motor,0.6,0.8,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.85
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.95
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.9
1.0,mem,motor,0.6,0.85,0.85
